Brand,Media L1,Media L2,Device,PPC Type,Engine,Message,Confirm VAT,Confirm CTC,wc Mon,Tracked Revenue,Impressions,Clicks,Spend,Comment,Campaign
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-06-03,0,265318,27417,7875.670000000003,,{Google - Generic - Mattresses Brands - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-06-03,0,4506737,46758,67090.62000000004,,{Google - Trademark - Headboards - NVK - BMM}_
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-06-10,0,300933,43385,10752.579999999998,,{Google - Trademark - Pure - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-06-10,0,3535875,43003,61642.66,,{Google - Trademark RES - Mattresses - NVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-06-17,0,228657,40231,9174.500000000002,,{Google - Generic - Awareness - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-06-17,0,1614909,15212,14702.589999999998,,{Google - Trademark - Headboards - NVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-06-24,0,434929,36863,6943.64,,{Google - Trademark RE - Beds & Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-06-24,0,3454336,37456,43241.61000000003,,{Google - Trademark RES - Beds & Mattresses - NVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-07-01,0,751162,29386,9264.949999999999,,{Google - Generic - Beds Sizes - NVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-07-01,0,2143531,29746,48535.01999999999,,{Google - Trademark - Headboards - NVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-07-08,0,261087,25762,8173.509999999999,,{Google - Trademark - Competitors - NVK - Exact}_
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-07-08,0,2590589,30251,49367.08999999999,,{Google - Trademark - Competitors - NVK - Exact}_
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-07-15,0,223881,24450,6428.799999999999,,{Google - Generic - Sofa + Guest Beds - NVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-07-15,0,2790508,34799,58784.23000000002,,{Google - Generic - Beds - HVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-07-22,0,243614,29648,8014.889999999999,,{Google - Generic - Awareness - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-07-22,0,699638,10203,19185.979999999996,,{Google - Generic - Beds Sizes - HVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-07-29,0,256434,31684,7981.880000000001,,{Google - Generic - Beds - HVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-07-29,0,1628456,23029,32130.500000000036,,{Google - Trademark RE - Beds & Mattresses - NVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-08-05,0,241064,30370,7219.87,,{Google - Generic - Sleep Matters - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-08-05,0,2135916,31177,43777.860000000015,,{Google - Trademark - Pure - HVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-08-12,0,270132,38946,8945.27,,{Google - Generic - Sofa + Guest Beds - NVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-08-12,0,2199366,33707,47885.34999999999,,{Google - Generic - Awareness - NVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-08-19,0,267810,48627,11027.099999999999,,{Google - Generic - Beds - HVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-08-19,0,1507287,27229,38662.87,,Google Shopping - Generic - Showcase
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-08-26,0,268787,47040,9411.969999999998,,Google Shopping - Generic - Showcase
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-08-26,0,2227831,36989,50517.92999999997,,Google Shopping - Brands
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-09-02,0,275376,46696,9012.750000000004,,Google Shopping - HV Generics - Desktop
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-09-02,0,2824430,44215,59042.82000000001,,Google Shopping - HV Generics - Desktop
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-09-09,0,252713,38070,8398.519999999997,,Google Shopping - Generic - Showcase
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-09-09,0,1074345,15584,20408.109999999997,,Google Shopping - Generic - Desktop
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-09-16,0,235202,34375,7553.040000000001,,Google Shopping - Generic - Mobile
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-09-16,0,9557,728,1438.6100000000001,,Google Shopping - Brands
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-09-23,0,159169,32371,5893.83,,Google Shopping - Generic - Desktop
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-09-23,0,71860,1630,2397.9500000000003,,Google Shopping - Generic - Desktop
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-09-30,0,54352,22968,3353.5600000000004,,Google Shopping - Trademark
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-09-30,0,324818,6365,9035.62,,Google Shopping - Trademark
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-10-07,0,84262,22118,4051.64,,Google Shopping - Brands
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-10-07,0,1206949,10631,7870.79,,Google Shopping - Generic - Desktop
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-10-14,0,76214,17815,3046.1499999999996,,Google Shopping - Trademark
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-10-14,0,1711644,12857,6079.72,,Google Shopping - HV Generics - Mobile
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-10-21,0,98328,20430,4361.23,,Google Shopping - Generic - Desktop - Local
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-10-21,0,4619524,43174,29468.31,,Google Shopping - Trademark - Local
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-10-28,0,96007,19877,3970.2799999999997,,Google Shopping - HV Generics - Mobile - Local
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-10-28,0,5047765,46830,31806.03,,Google Shopping - Generic - Desktop - Local
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-11-04,0,101592,17494,3501.79,,Google Shopping - Trademark - Local
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-11-04,0,3946105,39190,24047.94999999999,,Google Shopping - Brands - Local
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-11-11,0,92691,17571,3266.19,,Google Shopping - Trademark - Local
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-11-11,0,1293126,36781,26797.190000000002,,Google Shopping - Brands - Local
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-11-18,0,60836,17927,3243.4300000000003,,Google Shopping - Brands - Local
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-11-18,0,828106,28372,24206.500000000004,,Google Shopping - Generic - Mobile - Local
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-11-25,0,86854,18773,3279.66,,{Google - Trademark - Mattresses - NVK - BMM}_
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-11-25,0,762517,19260,14924.050000000003,,{Google - Trademark RE - Beds - NVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-12-02,0,82382,17442,2782.0299999999997,,{Google - Trademark RE - Beds - NVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-12-02,0,754779,20475,16175.699999999999,,{Google - Generic - Mattress Sizes - HVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-12-09,0,75228,15951,2456.8599999999997,,{Google - Trademark - Mattresses - NVK - BMM}_
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-12-09,0,752623,20762,16995.57,,{Google - Generic - Mattress Sizes - HVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-12-16,0,62081,16970,2454.09,,{Google - Generic - Beds - NVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-12-16,0,646641,13525,9192.430000000002,,{Google - Generic - Headboards - NVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-12-23,0,204178,95295,8780.75,,{Google - Generic - Mattress Sizes - HVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-12-23,0,1666029,78498,88061.54000000004,,{Google - Trademark RE - Beds - NVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-12-30,0,224778,87856,9153.55,,{Google - Trademark RE - Beds & Mattresses - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2013-12-30,0,2600821,76939,65800.64,,{Google - Trademark - Competitors - NVK - Exact}_
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-01-06,0,142578,43439,5546.93,,{Google - Generic - Hyde & Sleep - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-01-06,0,1370064,37506,24274.420000000002,,{Google - Generic - Sofa + Guest Beds - NVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-01-13,0,130680,34768,4392.6,,{Google - Generic - Beds - HVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-01-13,0,2033002,59431,54069.19999999999,,{Google - Generic - Beds - HVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-01-20,0,146803,42992,5010.3099999999995,,{Google - Generic - Beds - NVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-01-20,0,1478804,47392,39819.829999999994,,{Google - Generic - Beds - NVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-01-27,0,150590,42754,5268.1,,{Google - Generic - Headboards - NVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-01-27,0,1190147,40846,33553.63999999999,,{Google - Trademark RES - Pure - NVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-02-03,0,120224,30918,4265.849999999999,,{Google - Trademark RES - Pure - NVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-02-03,0,983318,31821,24119.64,,{Google - Generic - Beds - NVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-02-10,0,102359,26495,4235.16,,{Google - Generic - Beds Sizes - HVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-02-10,0,2459896,39993,32177.68,,{Google - Generic - Sofa + Guest Beds - NVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-02-17,0,132282,34618,6476.74,,{Google - Generic - Mattresses Competitors - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-02-17,0,4719317,83747,74707.22,,{Google - Generic - Mattresses - NVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-02-24,0,162909,35698,7257.37,,{Google - Trademark - Headboards - NVK - Exact}_
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-02-24,0,8334192,121465,118265.96000000006,,{Google - Generic - Sleep Matters - NVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-03-03,0,142644,24970,6646.2,,{Google - Trademark RES - Pure - NVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-03-03,0,1714165,30643,25834.27,,{Google - Generic - Mattress Sizes - NVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-03-10,0,98072,19851,4934.65,,{Google - Generic - Mattresses - HVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-03-10,0,1730573,29144,33319.28,,{Google - Trademark RE - Headboards - NVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-03-17,0,102330,24928,6395.1900000000005,,{Google - Generic - Mattresses Competitors - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-03-17,0,797558,15044,13703.02,,{Google - Trademark RES - Beds & Mattresses - NVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-03-24,0,94113,25617,6678.639999999999,,{Google - Generic - Child Beds - NVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-03-24,0,1412871,23694,21373.45,,{Google - Trademark - Pure - HVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-03-31,0,103405,27964,7717.28,,{Google - Generic - Child Beds - NVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-03-31,0,1441221,23764,20564.170000000002,,{Google - Trademark - Pure - HVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-04-07,0,120786,33737,8025.76,,{Google - Trademark - Beds - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-04-07,0,1477048,26473,19951.670000000002,,{Google - Generic - Beds Sizes - HVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-04-14,0,162273,45650,11407.689999999999,,{Google - Generic - Child Beds - NVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-04-14,0,1675439,37891,37218.91000000001,,{Google - Trademark RE - Mattresses - NVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-04-21,0,184921,46321,11812.05,,{Google - Generic - Headboards - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-04-21,0,2035691,36488,27449.28000000001,,{Google - Generic - Beds - NVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-04-28,0,163699,43422,10277.220000000001,,{Google - Generic - Headboards - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-04-28,0,1818380,31692,21774.610000000004,,{Google - Generic - Headboards - NVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-05-05,0,142349,33659,7878.98,,{Google - Trademark - Headboards - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-05-05,0,2042885,40159,28607.150000000005,,{Google - Generic - Beds Sizes - HVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-05-12,0,107281,25028,6126.630000000001,,{Google - Trademark - Beds - NVK - Exact}_
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-05-12,0,1440204,26583,17219.490000000005,,{Google - Trademark RE - Headboards - NVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-05-19,0,148027,42962,11258.58,,{Google - Generic - Beds Competitors - NVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-05-19,0,1962423,43542,42215.83,,{Google - Generic - Mattresses - HVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-05-26,0,124596,35413,9076.77,,{Google - Generic - Sleep Matters - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-05-26,0,1968209,41607,37305.77999999999,,{Google - Trademark - Other - NVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-06-02,0,108472,27298,7660.490000000001,,{Google - Generic - Mattress Sizes - NVK - BMM}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-06-02,0,1638035,28762,20329.979999999992,,{Google - Generic - Awareness - NVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-06-09,0,104771,23384,6494.75,,{Google - Trademark RE - Pure - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-06-09,0,1544822,24073,19722.81,,{Google - Generic - Mattresses - NVK - BMM}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-06-16,0,121244,27477,7614.94,,{Google - Trademark - Beds - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-06-16,0,1678839,28044,23248.819999999992,,{Google - Trademark - Pure - HVK - Exact}
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-06-23,0,140338,38022,9913.89,,{Google - Generic - Mattresses - HVK - Exact}
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-06-23,0,1985280,32302,24475.190000000002,,{Google - Trademark - Beds - NVK - Exact}_
ClientBrand,Brand PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-06-30,0,94350,26820,7221.450000000001,,{Google - Trademark - Beds - NVK - BMM}_
ClientBrand,Generic PPC,,Unknown,Unknown,All,Unclassified,EXCLUDING,CTC,2014-06-30,0,1013435,32886,29396.600000000002,,{Google - Generic - Beds Competitors - NVK - BMM}
ClientBrand,Brand PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2014-07-07,0,29271,11819,3492.4100323431194,,{Google - Trademark RES - Beds & Mattresses - NVK - Exact}
ClientBrand,Brand PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2014-07-07,0,16897,374,608.1900100708008,,{Google - Generic - Mattresses - NVK - BMM}
ClientBrand,Brand PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2014-07-07,0,22020,5578,1212.0599901676178,,{Google - Generic - Mattresses - NVK - BMM}
ClientBrand,Brand PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2014-07-07,0,8680,282,322.34000396728516,,{Google - Generic - Beds - NVK - Exact}
ClientBrand,Brand PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2014-07-07,0,17976,7744,1956.01001066342,,{Google - Trademark - Other - NVK - Exact}
ClientBrand,Brand PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2014-07-07,0,8254,289,434.4599952697754,,{Google - Trademark - Competitors - NVK - Exact}
ClientBrand,Generic PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2014-07-07,0,696270,9691,7438.967402249575,,{Google - Trademark - Other - NVK - BMM}
ClientBrand,Generic PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2014-07-07,0,71174,1752,1345.9699974060059,,{Google - Trademark - Beds - NVK - Exact}_
ClientBrand,Generic PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2014-07-07,0,76692,1887,830.9804698377848,,{Google - Trademark - Beds - NVK - BMM}_
ClientBrand,Generic PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2014-07-07,0,51106,1162,462.7400074005127,,{Google - Generic - Mattresses Competitors - NVK - BMM}
ClientBrand,Generic PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2014-07-07,0,394172,8276,6572.5568969249725,,{Google - Generic - Sofa + Guest Beds - NVK - Exact}
ClientBrand,Generic PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2014-07-07,0,64938,1803,1263.3900051116943,,{Google - Generic - Mattresses Brands - NVK - Exact}
ClientBrand,Generic PPC,,Unknown,Other,All,Unclassified,EXCLUDING,CTC,2014-07-07,0,92,0,0.0,,{Google - Generic - Beds Sizes - NVK - Exact}
ClientBrand,Brand PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2014-07-14,0,35327,15807,4031.1600562520325,,{Google - Generic - Child Beds - NVK - Exact}
ClientBrand,Brand PPC,,Computer,PLA,All,Unclassified,EXCLUDING,CTC,2014-07-14,0,32366,679,1001.4200086593628,,{Google - Trademark RES - Mattresses - NVK - BMM}
ClientBrand,Brand PPC,,Mobile,Other,All,Unclassified,EXCLUDING,CTC,2014-07-14,0,31181,10490,2000.5299973487854,,{Google - Trademark - Other - NVK - BMM}
ClientBrand,Brand PPC,,Mobile,PLA,All,Unclassified,EXCLUDING,CTC,2014-07-14,0,13857,460,480.54999923706055,,{Google - Generic - Beds Sizes - NVK - Exact}
ClientBrand,Brand PPC,,Tablet,Other,All,Unclassified,EXCLUDING,CTC,2014-07-14,0,24507,12463,2832.4499748889357,,{Google - Trademark RES - Mattresses - NVK - BMM}
ClientBrand,Brand PPC,,Tablet,PLA,All,Unclassified,EXCLUDING,CTC,2014-07-14,0,11411,353,467.4400038719177,,{Google - Trademark RES - Beds & Mattresses - NVK - BMM}
ClientBrand,Generic PPC,,Computer,Other,All,Unclassified,EXCLUDING,CTC,2014-07-14,0,773681,10733,10619.555715069175,,{Google - Trademark - Mattresses - NVK - Exact}_
